Broj izvještaja,Broj naloga,Datum izdavanja,Status verifikacije,Zahtjev za verifikaciju,Metoda,Vrsta,Proizvođač,Uređaj,Serijski broj,Verifikacija ispravna,Spoljašnji pregled 1,Spoljašnji pregled 2,Spoljašnji pregled 3,Spoljašnji pregled 4,VERIFIKACIJA GREŠKE MJERILA:,1: Zadana vrijednost [ml],1: Mjerena vrijednost [ml],1: Greška mjerenja [ % ],1: Dozvoljeno odstupanje  [ ± % ],1: Usklađeno,2: Zadana vrijednost [ml],2: Mjerena vrijednost [ml],2: Greška mjerenja [ % ],2: Dozvoljeno odstupanje  [ ± % ],2: Usklađeno,3: Zadana vrijednost [ml],3: Mjerena vrijednost [ml],3: Greška mjerenja [ % ],3: Dozvoljeno odstupanje  [ ± % ],3: Usklađeno,4: Zadana vrijednost [ml],4: Mjerena vrijednost [ml],4: Greška mjerenja [ % ],4: Dozvoljeno odstupanje  [ ± % ],4: Usklađeno,5: Zadana vrijednost [ml],5: Mjerena vrijednost [ml],5: Greška mjerenja [ % ],5: Dozvoljeno odstupanje  [ ± % ],5: Usklađeno,6: Zadana vrijednost [ml],6: Mjerena vrijednost [ml],6: Greška mjerenja [ % ],6: Dozvoljeno odstupanje  [ ± % ],6: Usklađeno,VERIFIKACIJA GREŠKE MJERILA:,7: Zadana vrijednost [mbar],7: Mjerena vrijednost [mbar],7: Greška mjerenja [ % ],7: Dozvoljeno odstupanje  [ ± % ],7: Usklađeno,8: Zadana vrijednost [mbar],8: Mjerena vrijednost [mbar],8: Greška mjerenja [ % ],8: Dozvoljeno odstupanje  [ ± % ],8: Usklađeno,9: Zadana vrijednost [mbar],9: Mjerena vrijednost [mbar],9: Greška mjerenja [ % ],9: Dozvoljeno odstupanje  [ ± % ],9: Usklađeno,10: Zadana vrijednost [mbar],10: Mjerena vrijednost [mbar],10: Greška mjerenja [ % ],10: Dozvoljeno odstupanje  [ ± % ],10: Usklađeno,11: Zadana vrijednost [mbar],11: Mjerena vrijednost [mbar],11: Greška mjerenja [ % ],11: Dozvoljeno odstupanje  [ ± % ],11: Usklađeno,12: Zadana vrijednost [mbar],12: Mjerena vrijednost [mbar],12: Greška mjerenja [ % ],12: Dozvoljeno odstupanje  [ ± % ],12: Usklađeno,Napomena
1305/15,1305/AB/15,17.12.2015.,Zavrsena,Narudžbenica br. SUSL-0515-000050,Komparativna,Redovna,Heinen Lowenstein,Elisa,0400000HUL52141176,DA,DA,DA,DA,DA,Volumen,"100,00","95,00","5,00","10,00",DA,"200,00","183,00","8,50","10,00",DA,"300,00","284,00","5,33","10,00",DA,"400,00","385,00","3,75","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
1302/15,1302/AB/15,17.12.2015.,Zavrsena,Narudžbenica br. SUSL-0515-000050,Komparativna,Redovna,Drager,Evita,AREE-0099,DA,DA,DA,DA,DA,Volumen,"100,00","110,00","10,00","10,00",DA,"200,00","220,00","10,00","10,00",DA,"300,00","299,00","0,33","10,00",DA,"400,00","396,00","1,00","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
1306/15,1306/AB/15,17.12.2015.,Zavrsena,Narudžbenica br. SUSL-0515-000050,Komparativna,Redovna,Drager,Evita 4,ARWA-0204,NE,DA,DA,DA,DA,Volumen,"100,00","107,00","7,00","10,00",DA,"200,00","176,00","12,00","10,00",NE,"300,00","325,00","8,33","10,00",DA,"400,00","302,00","24,50","10,00",NE,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
1309/15,1309/AB/15,17.12.2015.,Zavrsena,Narudžbenica br. SUSL-0515-000050,Komparativna,Redovna,Hamilton Medical,T1,3498,DA,DA,DA,DA,DA,Volumen,"100,00","91,00","9,00","10,00",DA,"200,00","206,00","3,00","10,00",DA,"300,00","302,00","0,67","10,00",DA,"400,00","364,00","9,00","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
1304/15,1304/AB/15,17.12.2015.,Zavrsena,Narudžbenica br. SUSL-0515-000050,Komparativna,Redovna,Carefusion,Avea,AGV02295,DA,DA,DA,DA,DA,Volumen,"100,00","106,00","6,00","10,00",DA,"200,00","210,00","5,00","10,00",DA,"300,00","302,00","0,67","10,00",DA,"400,00","403,00","0,75","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
1208/15,1208/AB/15,12.11.2015.,Zavrsena,Narudžbenica br. 001727/15 od 28.10.2015.,Komparativna,Redovna,Drager,Evita 4,ARSK-0002,DA,DA,DA,DA,DA,Volumen,"100,00","98,00","2,00","10,00",DA,"200,00","183,00","8,50","10,00",DA,"300,00","281,00","6,33","10,00",DA,"400,00","388,00","3,00","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
862/15,862/AB/15,17.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2706,DA,DA,DA,DA,DA,Volumen,"100,00","92,00","8,00","10,00",DA,"200,00","188,00","6,00","10,00",DA,"300,00","278,00","7,33","10,00",DA,"400,00","373,00","6,75","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
861/15,861/AB/15,17.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,n/a,Medumat Standard,ARBB0002,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
847/15,847/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2709,DA,DA,DA,DA,DA,Volumen,"100,00","106,00","6,00","10,00",DA,"200,00","185,00","7,50","10,00",DA,"300,00","322,00","7,33","10,00",DA,"400,00","390,00","2,50","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
840/15,840/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2777,DA,DA,DA,DA,DA,Volumen,"100,00","108,00","8,00","10,00",DA,"200,00","185,00","7,50","10,00",DA,"300,00","277,00","7,67","10,00",DA,"400,00","369,00","7,75","10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
838/15,838/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,33976,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
839/15,839/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,33155,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
841/15,841/AB/15,15.9.2015.,Zavrsena,Ugovori narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,5372,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
842/15,842/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2814,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
843/15,843/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2804,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
844/15,844/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2818,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
845/15,845/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,18774,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
846/15,846/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,33318,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
848/15,848/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,22244,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
849/15,849/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,0256,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
850/15,850/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,33162,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
851/15,851/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,084/11,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
852/15,852/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,8713,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
853/15,853/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,8709,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
854/15,854/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,33319,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
859/15,859/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,151/14,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
860/15,860/AB/15,15.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,11816,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
835/15,835/AB/15,14.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,1407,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
836/15,836/AB/15,14.9.2015.,Zavrsena,Ugovor i narudžbenica,Komparativna,Redovna,WEINMANN,Medumat Standard,2805,DA,DA,DA,DA,DA,Volumen,"200,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"300,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"400,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,"500,00",NIJE MJERENO,NIJE MJERENO,"10,00",DA,600,NIJE MJERENO,NIJE MJERENO,10,NE,700,NIJE MJERENO,NIJE MJERENO,10,NE,Pritisak,200,NIJE MJERENO,NIJE MJERENO ,10,NE,300,NIJE MJERENO ,NIJE MJERENO ,10,NE,400,NIJE MJERENO ,NIJE MJERENO ,10,NE,500,NIJE MJERENO ,NIJE MJERENO ,10,NE,700,NIJE MJERENO ,NIJE MJERENO ,10,NE,900,NIJE MJERENO ,NIJE MJERENO ,10,NE,
